     	head                                                   	relation            	pred_tail                                                       	true_tail                                             	rank  	ppls
4180 	Célio_Silva_do_Nascimento                              	isAffiliatedTo      	Clube_de_Regatas_do_Flamengo                                    	Clube_Atlético_Mineiro                                	11    	15.615415573120117
4181 	Marty_McSorley                                         	isAffiliatedTo      	Boston_Bruins                                                   	Belleville_Bulls                                      	136   	45.087669372558594
4182 	FC_Rot-Weiß_Erfurt                                     	isLocatedIn         	Erfurt                                                          	Thuringia                                             	42    	20.88096809387207
4183 	Jawhar_Mnari                                           	isAffiliatedTo      	US_Monastir                                                     	Espérance_de_Tunis                                    	7     	437.6201171875
4184 	City_of_Shoalhaven                                     	isLocatedIn         	South_Coast_(New_South_Wales)                                   	New_South_Wales                                       	4     	32.71171951293945
4185 	County_of_Forty_Mile_No._8                             	isLocatedIn         	Southern_Alberta                                                	Division_No._1,_Alberta                               	57    	39.33393859863281
4186 	Robert_Maras                                           	isAffiliatedTo      	Germany_national_basketball_team                                	Egaleo_F.C.                                           	5429  	294.17071533203125
4187 	Wolfgang,_Count_Palatine_of_Zweibrücken                	hasChild            	Philip_Louis,_Count_Palatine_of_Neuburg                         	Frederick_III,_Elector_Palatine                       	6     	13.735254287719727
4188 	Sean_Doherty_(footballer)                              	playsFor            	Marine_F.C.                                                     	A.F.C._Liverpool                                      	5     	39.000144958496094
4189 	Spencer_Evans                                          	isAffiliatedTo      	Rhyl_F.C.                                                       	Port_Vale_F.C.                                        	7     	68.35447692871094
4190 	Igor_Gal                                               	isAffiliatedTo      	NK_Slaven_Belupo                                                	KF_Tirana                                             	8     	206.29409790039062
4191 	Julien_Tournut                                         	isAffiliatedTo      	AS_Nancy                                                        	Lierse_S.K.                                           	7     	297.492431640625
4192 	Chad_Gould                                             	isAffiliatedTo      	Philippines_national_under-23_football_team                     	AFC_Wimbledon                                         	6     	119.27806091308594
4193 	Maksim_Shatskikh                                       	isAffiliatedTo      	FC_Lada_Togliatti_(women)                                       	FC_Dynamo_Kyiv                                        	12    	29.13831329345703
4194 	Richard_Rojas                                          	isAffiliatedTo      	Club_Deportivo_San_José                                         	The_Strongest                                         	6     	58.60213851928711
4195 	Jimmy_Daws                                             	playsFor            	Poole_Town_F.C.                                                 	Birmingham_City_F.C.                                  	5     	39.63140106201172
4196 	Peking_University                                      	isLocatedIn         	Beijing                                                         	China                                                 	2     	39.953338623046875
4197 	Uladzimir_Karytska                                     	playsFor            	FC_Molodechno-2013                                              	FC_Alania_Vladikavkaz                                 	15    	75.75721740722656
4198 	Climax_Lawrence                                        	isAffiliatedTo      	Vasco_S.C.                                                      	Mumbai_F.C.                                           	17    	164.03057861328125
4199 	Edinson_Cavani                                         	isAffiliatedTo      	Uruguay_Olympic_football_team                                   	Paris_Saint-Germain_F.C.                              	7     	265.310302734375
4200 	Gdańsk_Lech_Wałęsa_Airport                             	isConnectedTo       	Sandefjord_Airport,_Torp                                        	Sola                                                  	27    	15.385486602783203
4201 	Krzysztof_Kazimierczak                                 	isAffiliatedTo      	KS_Polkowice                                                    	Zagłębie_Lubin                                        	5     	25.48238754272461
4202 	Nadeem_Karim                                           	playsFor            	Iraq_national_under-23_football_team                            	Al-Naft                                               	12    	28.4488468170166
4203 	Rowan_Alexander                                        	isAffiliatedTo      	Gretna_F.C.                                                     	Brentford_F.C.                                        	6     	92.46697998046875
4204 	Amílcar_Cabral_International_Airport                   	isConnectedTo       	Nelson_Mandela_International_Airport                            	Göteborg_Landvetter_Airport                           	35    	28.9903621673584
4205 	Othella_Harrington                                     	isAffiliatedTo      	NBA_Development_League                                          	Iranian_Basketball_Super_League                       	122   	704.3284301757812
4206 	Erik_Sørensen                                          	isAffiliatedTo      	Boldklubben_1913                                                	Denmark_national_under-21_football_team               	6     	56.73680114746094
4207 	Paul_Holsgrove                                         	playsFor            	Reading_F.C.                                                    	Hibernian_F.C.                                        	15    	29.58850860595703
4208 	Önder_Turacı                                           	playsFor            	C.S._Visé                                                       	Şanlıurfaspor                                         	11    	111.29474639892578
4209 	Vinicio_Verza                                          	playsFor            	Hellas_Verona_F.C.                                              	Vicenza_Calcio                                        	23    	35.792762756347656
4210 	Jacques_Glassmann                                      	isAffiliatedTo      	FC_Mulhouse                                                     	Tours_FC                                              	7     	228.96791076660156
4211 	Marcelinho_Paraíba                                     	playsFor            	São_Paulo_FC                                                    	Grêmio_Barueri_Futebol                                	16    	19.33135986328125
4212 	Harpo_Marx                                             	created             	Horse_Feathers                                                  	Love_Happy                                            	8     	774.6866455078125
4213 	Jeyhun_Sultanov                                        	playsFor            	Azerbaijan_national_football_team                               	Neftchi_Baku_PFK                                      	8     	96.653564453125
4214 	Jason_St_Juste                                         	isAffiliatedTo      	Garforth_Town_A.F.C.                                            	Southampton_F.C.                                      	8     	62.69975662231445
4215 	Igor_Tomašić                                           	isAffiliatedTo      	PFC_Levski_Sofia                                                	Maccabi_Tel_Aviv_F.C.                                 	12    	35.33628845214844
4216 	Jin_Yong                                               	hasGender           	male                                                            	male                                                  	1     	2059.343017578125
4217 	Davy_Jordan                                            	hasGender           	male                                                            	male                                                  	1     	6499.7626953125
4218 	Santiago_Raymonda                                      	isAffiliatedTo      	Boca_Unidos                                                     	Tiburones_Rojos_de_Veracruz                           	10    	160.3478240966797
4219 	Lake_County,_California                                	isLocatedIn         	United_States                                                   	California                                            	2     	19.11912727355957
4220 	Altan_Aksoy                                            	isAffiliatedTo      	Giresunspor                                                     	Galatasaray_S.K.                                      	25    	100.50849914550781
4221 	István_Pisont                                          	isAffiliatedTo      	Bnei_Yehuda_Tel_Aviv_F.C.                                       	R._Charleroi_S.C.                                     	9     	51.9677848815918
4222 	Tom_DeLonge                                            	hasMusicalRole      	wordnet_cornet_103110669                                        	wordnet_vocal_music_107282006                         	5     	3869.5107421875
4223 	Ednilson                                               	playsFor            	Vitória_S.C.                                                    	OFI_Crete                                             	11    	81.95035552978516
4224 	Leandro_Teixeira_Dantas                                	playsFor            	Fukushima_United_FC                                             	Boavista_Sport_Club                                   	7     	76.84956359863281
4225 	Niklas_Backman                                         	hasGender           	male                                                            	male                                                  	1     	1031.4464111328125
4226 	Balázs_Sarus                                           	playsFor            	Integrál-DAC                                                    	Integrál-DAC                                          	1     	190.98373413085938
4227 	Yuji_Nakazawa                                          	playsFor            	Tokyo_Verdy                                                     	Yokohama_F._Marinos                                   	4     	31.57977867126465
4228 	Gábor_Bardi                                            	isAffiliatedTo      	Újpest_FC                                                       	FC_Lahti                                              	6     	43.663414001464844
4229 	Willamis_de_Souza_Silva                                	playsFor            	Associação_Atlética_Portuguesa_(Santos)                         	São_Paulo_FC                                          	7     	19.697179794311523
4230 	Artur_Wichniarek                                       	playsFor            	Lech_Poznań                                                     	Górnik_Konin                                          	5     	26.022050857543945
4231 	Felipe_Jorge_Loureiro                                  	playsFor            	Al_Sadd_SC                                                      	Clube_Atlético_Mineiro                                	10    	130.076416015625
4232 	Hubert_Fournier                                        	hasGender           	male                                                            	male                                                  	1     	331.48663330078125
4233 	Sean_Franklin                                          	isAffiliatedTo      	San_Fernando_Valley_Quakes                                      	United_States_men's_national_soccer_team              	9     	211.93910217285156
4234 	Fabricio_Agosto_Ramírez                                	isAffiliatedTo      	Deportivo_de_La_Coruña                                          	R.C._Recreativo_de_Huelva                             	11    	20.041887283325195
4235 	Cayetano_Ré                                            	isAffiliatedTo      	Elche_C.F.                                                      	Deportes_Temuco                                       	1371  	138.54713439941406
4236 	Achille_Emaná                                          	isAffiliatedTo      	Al_Wasl_FC                                                      	Cameroon_national_football_team                       	7     	171.63259887695312
4237 	Igor_Grkajac                                           	wasBornIn           	Belgrade                                                        	Kraljevo                                              	2     	63.398536682128906
4238 	Derek_McWilliams                                       	playsFor            	Broxburn_Athletic_F.C.                                          	Airdrieonians_F.C._(1878)                             	10    	54.42641067504883
4239 	Abdikokhor_Marifaliev                                  	isAffiliatedTo      	FC_Dustlik                                                      	Navbahor_Namangan                                     	5     	887.44775390625
4240 	William_Robb_(footballer_born_1895)                    	isAffiliatedTo      	Vale_of_Leven_F.C.                                              	Royal_Albert_F.C.                                     	6     	36.84165573120117
4241 	Calistoga,_California                                  	isLocatedIn         	Napa_County,_California                                         	United_States                                         	4     	13.033708572387695
4242 	Daniel_Moreira                                         	isAffiliatedTo      	Valenciennes_FC                                                 	R.C._Lens                                             	10    	76.68111419677734
4243 	Logan_Bailly                                           	isAffiliatedTo      	Belgium_national_football_team                                  	K.R.C._Genk                                           	4     	189.5387725830078
4244 	Corona_(footballer)                                    	isAffiliatedTo      	Real_Madrid_C                                                   	Albacete_Balompié                                     	12    	100.10094451904297
4245 	Bryan_Roy                                              	isAffiliatedTo      	A.F.C._Ajax                                                     	Foggia_Calcio                                         	9     	82.1987533569336
4246 	Miklós_Gaál                                            	isAffiliatedTo      	Pécsi_MFC                                                       	C.S._Marítimo                                         	10    	29.699806213378906
4247 	Mirza_Bzhalava                                         	playsFor            	FC_Ameri_Tbilisi                                                	SC_Bregenz                                            	4     	376.1607360839844
4248 	Jon_Otsemobor                                          	isAffiliatedTo      	Milton_Keynes_Dons_F.C.                                         	Tranmere_Rovers_F.C.                                  	10    	59.44304275512695
4249 	Vnukovo_International_Airport                          	isConnectedTo       	Pulkovo_Airport                                                 	Hévíz-Balaton_Airport                                 	175   	31.697628021240234
4250 	Isaiah_Morris                                          	isAffiliatedTo      	Liga_Nacional_de_Básquet                                        	Guaiqueríes_de_Margarita                              	162   	38.02385330200195
4251 	Numidia                                                	participatedIn      	Battle_of_the_Great_Plains                                      	Second_Punic_War                                      	161   	245.4352569580078
4252 	Bretton_Byrd                                           	wroteMusicFor       	Caravan_(1946_film)                                             	Port_of_Escape                                        	1179  	230.4452667236328
4253 	Juanfran_(footballer,_born_1985)                       	playsFor            	Spain_national_under-18_football_team                           	CA_Marbella                                           	35    	19.55144500732422
4254 	Erving_Goffman                                         	hasGender           	male                                                            	male                                                  	1     	2199.8115234375
4255 	Sint_Eustatius                                         	isLocatedIn         	Netherlands                                                     	Netherlands_Antilles                                  	53    	28.006378173828125
4256 	Rocky_Siberie                                          	hasGender           	male                                                            	male                                                  	1     	7309.072265625
4257 	Glenn_Helder                                           	isAffiliatedTo      	Door_Ontwikkeling_Tot_Ontspanning                               	NAC_Breda                                             	11    	530.7879028320312
4258 	Tyre                                                   	isLocatedIn         	Lebanon                                                         	South_Governorate                                     	44    	162.45611572265625
4259 	Alex_Bruce_(footballer,_born_1984)                     	isAffiliatedTo      	Republic_of_Ireland_national_football_team                      	Huddersfield_Town_F.C.                                	14    	25.317947387695312
4260 	Elidiano_Marques_Lima                                  	playsFor            	Social_Futebol_Clube                                            	PFC_Slavia_Sofia                                      	9     	86.55996704101562
4261 	Linden,_New_Jersey                                     	isLocatedIn         	Union_County_(New_Jersey)                                       	Union_County,_New_Jersey                              	4     	15.686619758605957
4262 	Ilie_Balaci                                            	hasGender           	male                                                            	male                                                  	1     	5064.4736328125
4263 	Abdelaziz_Ahanfouf                                     	isAffiliatedTo      	Chabab_Rif_Al_Hoceima                                           	Arminia_Bielefeld                                     	12    	106.9103775024414
4264 	Huey_Lewis                                             	hasGender           	male                                                            	male                                                  	1     	787.1725463867188
4265 	Zdeněk_Nehoda                                          	isAffiliatedTo      	FC_Fastav_Zlín                                                  	Czechoslovakia_national_football_team                 	6     	52.478328704833984
4266 	Kepa_Blanco                                            	isAffiliatedTo      	Sevilla_FC                                                      	CD_Guadalajara_(Spain)                                	11    	100.95333099365234
4267 	Rashin_Wurie                                           	playsFor            	1._FC_Lok_Stendal                                               	K._Boom_F.C.                                          	4     	248.73211669921875
4268 	Ahmad_Belal                                            	playsFor            	Al-Naft                                                         	Smouha_Sporting_Club                                  	8     	102.20408630371094
4269 	George_Field_(actor)                                   	diedIn              	San_Francisco                                                   	Los_Angeles                                           	2     	156.85760498046875
4270 	John_Waters                                            	directed            	Female_Trouble                                                  	Multiple_Maniacs                                      	8     	3193.81884765625
4271 	Oleksiy_Horodov                                        	playsFor            	FC_Khimik_Sieverodonetsk                                        	FC_Kharkiv                                            	10    	125.6771011352539
4272 	Fouad_Brighache                                        	isAffiliatedTo      	VfR_Neumünster                                                  	SV_Darmstadt_98                                       	6     	107.20978546142578
4273 	Ko_Kyung-joon                                          	playsFor            	Yesan_FC                                                        	Jeonnam_Dragons                                       	6     	73.3141098022461
4274 	Robert_Townsend_(actor)                                	hasGender           	male                                                            	male                                                  	1     	806.0162353515625
4275 	Sébastien_Pocognoli                                    	isAffiliatedTo      	Belgium_national_under-21_football_team                         	Standard_Liège                                        	10    	29.016817092895508
4276 	Fabio_Rossitto                                         	hasGender           	male                                                            	male                                                  	1     	1100.01220703125
4277 	Eric_Odhiambo                                          	wasBornIn           	London                                                          	Oxford                                                	10    	27.802818298339844
4278 	Hector_Sam                                             	isAffiliatedTo      	Central_FC                                                      	Notts_County_F.C.                                     	7     	1818.3917236328125
4279 	Igors_Korabļovs                                        	isAffiliatedTo      	Latvia_national_football_team                                   	FK_Rīgas_Futbola_skola                                	8     	165.2995147705078
4280 	Thomas_Prager                                          	wasBornIn           	Vienna                                                          	Vienna                                                	1     	67.7606430053711
4281 	Édison_Méndez                                          	playsFor            	Santos_Laguna                                                   	Deportivo_Quito                                       	6     	34.902366638183594
4282 	Piotr_Trochowski                                       	isAffiliatedTo      	SC_Concordia_von_1907                                           	Bayern_Munich_Junior_Team                             	19    	282.91766357421875
4283 	Enrique_Mateos                                         	isAffiliatedTo      	Spain_national_football_team                                    	Cleveland_Stokers                                     	11    	93.05242919921875
4284 	Giovanni_Silva_de_Oliveira                             	playsFor            	Tuna_Luso_Brasileira                                            	Olympiacos_F.C.                                       	13    	71.99337768554688
4285 	Alyaksey_Pankavets                                     	playsFor            	FC_Ataka_Minsk                                                  	FC_Dinamo_Brest                                       	10    	371.3807373046875
4286 	Tunisia                                                	exports             	wordnet_fabric_103309808                                        	wordnet_clothing_103051540                            	6     	2694.986572265625
4287 	Tarkan_Mustafa                                         	playsFor            	Thurrock_F.C.                                                   	Dagenham_&_Redbridge_F.C.                             	16    	66.65370178222656
4288 	John_Rhys-Davies                                       	wasBornIn           	London                                                          	Ammanford                                             	1421  	7.1111531257629395
4289 	James_Baldwin                                          	influences          	Bell_hooks                                                      	Ali_Liebegott                                         	110   	39438.71875
4290 	Ivan_Đoković                                           	isAffiliatedTo      	FK_Polet_Ljubić                                                 	MFK_Košice                                            	5     	30.13812828063965
4291 	Brno-Country_District                                  	isLocatedIn         	South_Moravian_Region                                           	Brno                                                  	6     	17.18583869934082
4292 	Martin_Fenin                                           	playsFor            	Czech_Republic_national_under-17_football_team                  	Eintracht_Frankfurt                                   	8     	58.817588806152344
4293 	Stuart_Gillard                                         	created             	Teenage_Mutant_Ninja_Turtles_(film_series)                      	Teenage_Mutant_Ninja_Turtles_(film_series)            	1     	48.1533317565918
4294 	Alex_Meechan                                           	playsFor            	Chester_City_F.C.                                               	Altrincham_F.C.                                       	18    	35.073402404785156
4295 	Steven_Hunter                                          	wasBornIn           	Philadelphia                                                    	Chicago                                               	2     	59.013343811035156
4296 	Kyle_Vassell                                           	playsFor            	Staines_Town_F.C.                                               	Whitehawk_F.C.                                        	290   	41.343414306640625
4297 	Fernando_Henrique_Mariano                              	playsFor            	Esporte_Clube_Santo_André                                       	Associação_Portuguesa_de_Desportos                    	4     	14.536798477172852
4298 	Derek_Abbott                                           	graduatedFrom       	Loughborough_University                                         	University_of_Adelaide                                	2     	47.28877258300781
4299 	Tonny_Brogaard                                         	playsFor            	Fremad_Amager                                                   	Greve_Fodbold                                         	183   	87.73161315917969
4300 	Jayson_Leutwiler                                       	isAffiliatedTo      	Switzerland_national_under-16_football_team                     	Middlesbrough_F.C.                                    	13    	67.75531005859375
4301 	Gerd_Zimmermann_(footballer)                           	playsFor            	1._FC_Union_Solingen                                            	Calgary_Boomers                                       	5     	30.95298194885254
4302 	André_Barreto                                          	isAffiliatedTo      	G.D._Estoril_Praia                                              	C.S._Marítimo                                         	11    	37.285423278808594
4303 	Manzoor_Ahmad                                          	graduatedFrom       	University_of_London                                            	University_of_Karachi                                 	4     	48.30506134033203
4304 	Josh_Hansen                                            	isAffiliatedTo      	California_Victory                                              	LA_Galaxy                                             	7     	494.75445556640625
4305 	Frank_Stallone                                         	hasGender           	male                                                            	male                                                  	1     	1399.5333251953125
4306 	Nikolas_Besagno                                        	playsFor            	Washington_Crossfire                                            	Seattle_Sounders_FC_U-23                              	3     	220.75421142578125
4307 	Jimmy_Broad                                            	isAffiliatedTo      	New_Brighton_A.F.C.                                             	Manchester_United_F.C.                                	12    	83.49498748779297
4308 	Robert_Browning                                        	influences          	Janet_Frame                                                     	Robert_Peters                                         	549   	1850.046142578125
4309 	Paul_Kruse                                             	isAffiliatedTo      	Sheffield_Steelers                                              	Kamloops_Blazers                                      	86    	339.9573669433594
4310 	Lee_Zahler                                             	wroteMusicFor       	The_Law_of_the_Wild                                             	The_Phantom_(serial)                                  	28    	177.41329956054688
4311 	Pablo_Zeballos                                         	isAffiliatedTo      	Paraguay_national_football_team                                 	Club_Sport_Emelec                                     	9     	54.19314193725586
4312 	Mark_Falco                                             	isAffiliatedTo      	Watford_F.C.                                                    	Millwall_F.C.                                         	6     	56.81886291503906
4313 	Tony_Cousins                                           	isAffiliatedTo      	Bohemian_F.C.                                                   	Shamrock_Rovers_F.C.                                  	7     	118.42717742919922
4314 	Anthony_Mann                                           	directed            	The_Naked_Spur                                                  	A_Dandy_in_Aspic                                      	4233  	907.4569091796875
4315 	Goran_Jerković_(footballer_born_1986)                  	playsFor            	Army_United_F.C.                                                	VMFD_Žalgiris_Vilnius                                 	76    	16.21261978149414
4316 	Chick_Reiser                                           	isAffiliatedTo      	National_Basketball_League_(United_States)                      	Washington_Capitols                                   	359   	103.6341323852539
4317 	Peter_Bogdanovich                                      	wasBornIn           	New_York_City                                                   	Kingston,_New_York                                    	662   	9.664109230041504
4318 	Kostas_Mendrinos                                       	isAffiliatedTo      	Platanias_F.C.                                                  	Olympiacos_F.C.                                       	9     	56.152618408203125
4319 	Corrado_Nastasio                                       	playsFor            	S.S.D._Città_di_Brindisi                                        	Modena_F.C.                                           	60    	24.332984924316406
4320 	Andy_Milner                                            	playsFor            	Morecambe_F.C.                                                  	Kendal_Town_F.C.                                      	7     	25.49067497253418
4321 	Brian_Howard_(basketball)                              	wasBornIn           	Chicago                                                         	Winston-Salem,_North_Carolina                         	124   	32.7104377746582
4322 	John_Curtis_(footballer_born_1978)                     	playsFor            	Leicester_City_F.C.                                             	Sheffield_United_F.C.                                 	13    	27.20359992980957
4323 	Forrest_Taylor                                         	actedIn             	Superman_(serial)                                               	Manhunt_of_Mystery_Island                             	35    	887.5797729492188
4324 	Kupono_Low                                             	isAffiliatedTo      	Syracuse_Salty_Dogs                                             	California_Cougars                                    	6     	1152.79345703125
4325 	Beslan_Adzhindzhal                                     	isAffiliatedTo      	FC_Druzhba_Maykop                                               	FC_Tom_Tomsk                                          	10    	180.83087158203125
4326 	Tyus_Edney                                             	isAffiliatedTo      	BC_Žalgiris                                                     	Ukrainian_Basketball_SuperLeague                      	54    	304.9195556640625
4327 	Wolfgang_Fahrian                                       	isAffiliatedTo      	Oberliga_(football)                                             	Germany_national_football_team                        	7     	214.64340209960938
4328 	Richard_Morales                                        	isAffiliatedTo      	Uruguay_national_football_team                                  	Basáñez                                               	6     	241.11785888671875
4329 	Leonīds_Ostrovskis                                     	playsFor            	FK_Rīgas_Futbola_skola                                          	FC_Mashuk-KMV_Pyatigorsk                              	5     	108.2889404296875
4330 	Andrew_Garfield                                        	actedIn             	The_Other_Boleyn_Girl_(2008_film)                               	Red_Riding                                            	537   	38.36631393432617
4331 	Félix_Loustau                                          	hasGender           	male                                                            	male                                                  	1     	298.45050048828125
4332 	Gökhan_Keskin                                          	isAffiliatedTo      	İstanbulspor_A.Ş.                                               	Beşiktaş_J.K.                                         	4     	13.790576934814453
4333 	Bruce_Eakin                                            	isAffiliatedTo      	de/EHC_80_Nürnberg                                              	Detroit_Red_Wings                                     	22    	541.5307006835938
4334 	Danny_Adams                                            	wasBornIn           	Manchester                                                      	Manchester                                            	1     	42.0778923034668
4335 	Hamid_Rhanem                                           	isAffiliatedTo      	Ayia_Napa_F.C.                                                  	Morocco_national_football_team                        	251   	79.25274658203125
4336 	Ivanjica                                               	isLocatedIn         	Stari_Vlah                                                      	Moravica_District                                     	4     	84.69970703125
4337 	Léonard_Kweuke                                         	playsFor            	Steel_Azin_F.C.                                                 	FK_DAC_1904_Dunajská_Streda                           	8     	269.92755126953125
4338 	Willi_Lindner                                          	wasBornIn           	Frankfurt                                                       	Frankfurt                                             	1     	47.38603591918945
4339 	Richard_Feynman                                        	hasWonPrize         	Oersted_Medal                                                   	Nobel_Prize_in_Physics                                	4     	148.2076416015625
4340 	Carlos_Gutiérrez_(soccer)                              	playsFor            	Centauros_Villavicencio                                         	La_Equidad                                            	10    	17.900379180908203
4341 	Manuel_Castellano                                      	playsFor            	Spain_national_under-17_football_team                           	Valencia_CF                                           	15    	22.326213836669922
4342 	Bobby_Johnstone                                        	playsFor            	Newtongrange_Star_F.C.                                          	Manchester_City_F.C.                                  	7     	99.48050689697266
4343 	Owen_Nolan                                             	isAffiliatedTo      	Calgary_Flames                                                  	Toronto_Maple_Leafs                                   	17    	684.4697875976562
4344 	Marcelino_García_Toral                                 	isAffiliatedTo      	Spain_national_under-20_football_team                           	R.C._Recreativo_de_Huelva                             	22    	33.9400749206543
4345 	Edward_Dmytryk                                         	directed            	Tender_Comrade                                                  	Crossfire_(film)                                      	29    	44.94837188720703
4346 	Ibrahima_Bangoura                                      	playsFor            	FC_Istres                                                       	CP_Cacereño                                           	11    	46.37689971923828
4347 	Amr_Aly                                                	playsFor            	New_Jersey_Eagles                                               	Los_Angeles_Lazers                                    	6     	763.5576171875
4348 	Boston,_Lincolnshire                                   	isLocatedIn         	PE_postcode_area                                                	Lincolnshire                                          	5     	122.61369323730469
4349 	Erasmus_University_Rotterdam                           	isLocatedIn         	Netherlands                                                     	Rotterdam                                             	56    	14.28509521484375
4350 	Pál_Szalma                                             	isAffiliatedTo      	Balmazújvárosi_FC                                               	Nyíregyháza_Spartacus_FC                              	5     	27.931800842285156
4351 	Mario_Rafael_Rodríguez                                 	playsFor            	C.S.D._Municipal                                                	L.D._Alajuelense                                      	7     	20.18570899963379
4352 	Mamadou_Danso                                          	playsFor            	Gambia_national_football_team                                   	Montreal_Impact                                       	8     	22.51094627380371
4353 	Steve_Oedekerk                                         	directed            	Barnyard_(film)                                                 	Nothing_to_Lose_(1997_film)                           	2     	105.3431167602539
4354 	Grand_Prairie,_Texas                                   	isLocatedIn         	Tarrant_County,_Texas                                           	Ellis_County,_Texas                                   	230   	11.650259971618652
4355 	Giuseppe_Moro                                          	isAffiliatedTo      	U.S._Alessandria_Calcio_1912                                    	F.C._Lucchese_1905                                    	18    	49.95875930786133
4356 	Ferenc_Plattkó                                         	isAffiliatedTo      	Hungary_national_football_team                                  	KS_Cracovia_(football)                                	1543  	119.71590423583984
4357 	Frank_Farina                                           	playsFor            	Australia_national_association_football_team                    	Brisbane_Strikers_FC                                  	11    	214.74014282226562
4358 	André_Leone                                            	playsFor            	União_Agrícola_Barbarense_Futebol_Clube                         	CR_Vasco_da_Gama                                      	13    	15.009753227233887
4359 	Scott_Fitzgerald_(footballer_born_1979)                	playsFor            	Chalfont_St_Peter_A.F.C.                                        	Leyton_Orient_F.C.                                    	13    	17.909191131591797
4360 	Marvin_Zeegelaar                                       	playsFor            	S.B.V._Excelsior                                                	Jong_Ajax                                             	10    	43.27533721923828
4361 	Charles_Gbeke                                          	playsFor            	Hamilton_Thunder                                                	Canada_men's_national_soccer_team                     	12    	682.0221557617188
4362 	Norodom_Sihanouk                                       	hasGender           	male                                                            	male                                                  	1     	121.6989517211914
4363 	Hans_van_Mierlo                                        	hasChild            	Els_Borst                                                       	Jozias_van_Aartsen                                    	22    	160.17276000976562
4364 	MacBeth_Sibaya                                         	playsFor            	Moroka_Swallows_F.C.                                            	FC_Rubin_Kazan                                        	7     	65.40715789794922
4365 	Patrick_Funk                                           	wasBornIn           	Ulm                                                             	Aalen                                                 	32    	114.91883087158203
4366 	Shirley_Knight                                         	hasWonPrize         	Golden_Globe_Award                                              	Volpi_Cup                                             	9     	257.7121276855469
4367 	Ursula_Andress                                         	actedIn             	Clash_of_the_Titans_(1981_film)                                 	Red_Sun                                               	1291  	39.08327865600586
4368 	Keith_Shevlin                                          	playsFor            	Manly_United_FC                                                 	University_of_North_Carolina_Wilmington               	8     	158.74586486816406
4369 	Aleksandar_Vuković                                     	playsFor            	Legia_Warsaw                                                    	Korona_Kielce                                         	10    	13.091620445251465
4370 	Saša_Radulović                                         	isAffiliatedTo      	Brisbane_Strikers_FC                                            	Újpest_FC                                             	8     	56.030757904052734
4371 	Yasuyuki_Konno                                         	hasGender           	male                                                            	male                                                  	1     	275.2832946777344
4372 	Deryn_Brace                                            	playsFor            	Haverfordwest_County_A.F.C.                                     	Llanelli_A.F.C.                                       	4     	41.70869064331055
4373 	Harran                                                 	isLocatedIn         	Şanlıurfa_Province                                              	Southeastern_Anatolia_Region                          	4     	17.83435821533203
4374 	Vyacheslav_Kalashnikov                                 	playsFor            	FC_Slavyansky_Slavyansk-na-Kubani                               	FC_Rotor_Volgograd                                    	8     	26.87737274169922
4375 	André_Weis                                             	hasGender           	male                                                            	male                                                  	1     	641.3209838867188
4376 	Gavin_Strachan                                         	playsFor            	Corby_Town_F.C.                                                 	Scotland_national_under-21_football_team              	12    	34.46091842651367
